"SourceCode","Organization","SourceDescription","SourceLink","ContactName","Email","Citation"
"GLA","Glacier Lakes Ecosystem Experiments Site","Description not available","http://www.fs.fed.us/rm/landscapes/Locations/Glees/GLEES.shtml","Alan   Ellsworth","","unknown"
