"","res_site_name","descriptor_type_code","descriptor_type_name","descriptor_value","raw_parent_code","lat_long_ref","elevation_ref","local_x","local_y","position_accuracy","SiteType"
"JERHQWS","USDA ARS Jornada Experimental Range ranch headquarters weather station","ms_elev","Elevation","","JRN","WGS84","mean sea level","","","",""
"JERHQWS","USDA ARS Jornada Experimental Range ranch headquarters weather station","ms_lat","Latitude","","JRN","WGS84","mean sea level","","","",""
"JERHQWS","USDA ARS Jornada Experimental Range ranch headquarters weather station","ms_long","Longitude","","JRN","WGS84","mean sea level","","","",""
"LTERWS","LTER Weather Station","ms_elev","Elevation","","JRN","WGS84","mean sea level","","","",""
"LTERWS","LTER Weather Station","ms_lat","Latitude","","JRN","WGS84","mean sea level","","","",""
"LTERWS","LTER Weather Station","ms_long","Longitude","","JRN","WGS84","mean sea level","","","",""
